,level_0,level_1,correlation
1970,DSUPER_B,Q55,0.061933499513084925
1971,DSUPER_B,Q56,0.081682016
1972,DSUPER_B,Q57,0.076775945
1973,DSUPER_B,Q59,0.042483812291331864
1974,DSUPER_B,Q60,0.049823196391088204
1975,DSUPER_B,Q71,0.152797453
1976,DSUPER_B,Q72,0.15106785897925654
1977,DSUPER_B,Q85,0.12374988578767812
1978,DSUPER_B,Q86,0.1205798426860225
1979,DSUPER_B,Q87,0.13760437051457375
1980,DSUPER_B,Q88,0.13228019008042444
1981,DSUPER_B,Q89,0.078425862
1982,DSUPER_B,row_missing_percent,0.087934223
1983,DSUPER_B,Q84_1,-0.029086734
1984,DSUPER_B,Q84_2,-0.036518588
1985,DSUPER_B,Q84_3,-0.043240897
1986,DSUPER_B,Q84_4,-0.014566798
1987,DSUPER_B,Q84_5,0.063093944
1988,DSUPER_B,Q84_Y,0.008025861
1989,DSUPER_B,DRNO_A,-0.046140573
1990,DSUPER_B,DRNO_B,0.094972228
1991,DSUPER_B,DRNO_C,-0.058928754
1992,DSUPER_B,DRNO_D,-0.061365293
1993,DSUPER_B,DHISP_A,-0.041999938
1994,DSUPER_B,DHISP_B,0.041999937614971096
1995,DSUPER_B,DDIS_A,-0.067133424
1996,DSUPER_B,DDIS_B,0.067133424
1997,DSUPER_B,DAGEGRP_A,-0.184342828
1998,DSUPER_B,DAGEGRP_B,0.18434282783543648
1999,DSUPER_B,DSUPER_A,-1
2000,DSUPER_B,DSUPER_B,1
2001,DSUPER_B,DFEDTEN_A,-0.244899992
2002,DSUPER_B,DFEDTEN_B,0.075321504
2003,DSUPER_B,DFEDTEN_C,0.17026366786538558
2004,DSUPER_B,DSEX_A,0.065703323
2005,DSUPER_B,DSEX_B,-0.065703323
2006,DSUPER_B,DMIL_A,-0.034776981
2007,DSUPER_B,DMIL_B,0.034776981
2008,DSUPER_B,DLEAVING,-0.024205567
2009,DFEDTEN_A,Q2,0.007253114
2010,DFEDTEN_A,Q3,-0.017033868
2011,DFEDTEN_A,Q4,-0.016767598
2012,DFEDTEN_A,Q6,7.3884279124964e-05
2013,DFEDTEN_A,Q7,-0.000195989
2014,DFEDTEN_A,Q46,0.036106361
2015,DFEDTEN_A,Q48,0.037121174
2016,DFEDTEN_A,Q49,0.05440456
2017,DFEDTEN_A,Q50,0.056930936
2018,DFEDTEN_A,Q52,0.042098913408872785
2019,DFEDTEN_A,Q55,0.056954772238267455
2020,DFEDTEN_A,Q56,0.090262488
2021,DFEDTEN_A,Q57,0.036865792268524204
2022,DFEDTEN_A,Q59,0.058994932
2023,DFEDTEN_A,Q60,0.086496429
2024,DFEDTEN_A,Q71,-0.00208079
2025,DFEDTEN_A,Q72,-0.012401899
2026,DFEDTEN_A,Q85,0.007339393
2027,DFEDTEN_A,Q86,-0.010478926
2028,DFEDTEN_A,Q87,-0.029193344
2029,DFEDTEN_A,Q88,0.005244275
2030,DFEDTEN_A,Q89,0.043481545
2031,DFEDTEN_A,row_missing_percent,-0.039451601
2032,DFEDTEN_A,Q84_1,-0.013688566
2033,DFEDTEN_A,Q84_2,-0.015471403
2034,DFEDTEN_A,Q84_3,-0.005638658
2035,DFEDTEN_A,Q84_4,-0.017298506
2036,DFEDTEN_A,Q84_5,0.04324448
2037,DFEDTEN_A,Q84_Y,-0.008342985
2038,DFEDTEN_A,DRNO_A,-0.061465804
2039,DFEDTEN_A,DRNO_B,0.003496751
2040,DFEDTEN_A,DRNO_C,0.056184839
2041,DFEDTEN_A,DRNO_D,0.04902389
2042,DFEDTEN_A,DHISP_A,0.06401886
2043,DFEDTEN_A,DHISP_B,-0.06401886
2044,DFEDTEN_A,DDIS_A,0.062680831
2045,DFEDTEN_A,DDIS_B,-0.062680831
2046,DFEDTEN_A,DAGEGRP_A,0.4516387728208256
2047,DFEDTEN_A,DAGEGRP_B,-0.451638773
2048,DFEDTEN_A,DSUPER_A,0.24489999178162786
2049,DFEDTEN_A,DSUPER_B,-0.244899992
2050,DFEDTEN_A,DFEDTEN_A,1
2051,DFEDTEN_A,DFEDTEN_B,-0.529896876
2052,DFEDTEN_A,DFEDTEN_C,-0.462838716
2053,DFEDTEN_A,DSEX_A,0.045097452375964034
2054,DFEDTEN_A,DSEX_B,-0.045097452
2055,DFEDTEN_A,DMIL_A,0.1000478289460256
2056,DFEDTEN_A,DMIL_B,-0.100047829
2057,DFEDTEN_A,DLEAVING,-0.002736867
2058,DFEDTEN_B,Q2,-0.044105537
2059,DFEDTEN_B,Q3,-0.037008565
2060,DFEDTEN_B,Q4,-0.041170219
2061,DFEDTEN_B,Q6,-0.040371867
2062,DFEDTEN_B,Q7,-0.041127335
2063,DFEDTEN_B,Q46,-0.055276212
2064,DFEDTEN_B,Q48,-0.046336813
2065,DFEDTEN_B,Q49,-0.04600797
2066,DFEDTEN_B,Q50,-0.045088489
2067,DFEDTEN_B,Q52,-0.039403938
2068,DFEDTEN_B,Q55,-0.086639456
2069,DFEDTEN_B,Q56,-0.092318868
2070,DFEDTEN_B,Q57,-0.066767852
2071,DFEDTEN_B,Q59,-0.066931437
2072,DFEDTEN_B,Q60,-0.078453029
2073,DFEDTEN_B,Q71,-0.013714927
2074,DFEDTEN_B,Q72,-0.005485002
2075,DFEDTEN_B,Q85,-0.046696903
2076,DFEDTEN_B,Q86,-0.040493292
2077,DFEDTEN_B,Q87,-0.035539597
2078,DFEDTEN_B,Q88,-0.032473624
2079,DFEDTEN_B,Q89,-0.028352655
2080,DFEDTEN_B,row_missing_percent,0.049913274
2081,DFEDTEN_B,Q84_1,0.024546923249779588
2082,DFEDTEN_B,Q84_2,0.027508846280729964
2083,DFEDTEN_B,Q84_3,0.003588051
2084,DFEDTEN_B,Q84_4,-0.016981516
2085,DFEDTEN_B,Q84_5,-0.023464149
2086,DFEDTEN_B,Q84_Y,0.015488697931176321
2087,DFEDTEN_B,DRNO_A,-0.032318794
2088,DFEDTEN_B,DRNO_B,0.026455011
2089,DFEDTEN_B,DRNO_C,0.002750187
2090,DFEDTEN_B,DRNO_D,-0.00060598
2091,DFEDTEN_B,DHISP_A,-0.007006027
2092,DFEDTEN_B,DHISP_B,0.007006027
2093,DFEDTEN_B,DDIS_A,0.00613677
2094,DFEDTEN_B,DDIS_B,-0.00613677
2095,DFEDTEN_B,DAGEGRP_A,-0.115416567
2096,DFEDTEN_B,DAGEGRP_B,0.1154165672387819
2097,DFEDTEN_B,DSUPER_A,-0.075321504
2098,DFEDTEN_B,DSUPER_B,0.075321504
2099,DFEDTEN_B,DFEDTEN_A,-0.529896876
2100,DFEDTEN_B,DFEDTEN_B,1
2101,DFEDTEN_B,DFEDTEN_C,-0.506501494
2102,DFEDTEN_B,DSEX_A,0.032948189399974494
2103,DFEDTEN_B,DSEX_B,-0.032948189
2104,DFEDTEN_B,DMIL_A,0.030802112841752237
2105,DFEDTEN_B,DMIL_B,-0.030802113
2106,DFEDTEN_B,DLEAVING,0.020925341
2107,DFEDTEN_C,Q2,0.03872724
2108,DFEDTEN_C,Q3,0.056002069
2109,DFEDTEN_C,Q4,0.060081343843673585
2110,DFEDTEN_C,Q6,0.042123841712016566
2111,DFEDTEN_C,Q7,0.043187884
2112,DFEDTEN_C,Q46,0.021067878184652306
2113,DFEDTEN_C,Q48,0.010692133782935048
2114,DFEDTEN_C,Q49,-0.007223902
2115,DFEDTEN_C,Q50,-0.010753605
2116,DFEDTEN_C,Q52,-0.001615451
2117,DFEDTEN_C,Q55,0.032653584
2118,DFEDTEN_C,Q56,0.004725508
2119,DFEDTEN_C,Q57,0.032307464
2120,DFEDTEN_C,Q59,0.009979381
2121,DFEDTEN_C,Q60,-0.005938836
2122,DFEDTEN_C,Q71,0.016451194
2123,DFEDTEN_C,Q72,0.018342455
2124,DFEDTEN_C,Q85,0.041348162458355146
2125,DFEDTEN_C,Q86,0.052979983
2126,DFEDTEN_C,Q87,0.066829366
2127,DFEDTEN_C,Q88,0.028611326524031255
2128,DFEDTEN_C,Q89,-0.014572622
2129,DFEDTEN_C,row_missing_percent,-0.01206107
2130,DFEDTEN_C,Q84_1,-0.011740437
2131,DFEDTEN_C,Q84_2,-0.013023766
2132,DFEDTEN_C,Q84_3,0.001982485
2133,DFEDTEN_C,Q84_4,0.035337726
2134,DFEDTEN_C,Q84_5,-0.019441339
2135,DFEDTEN_C,Q84_Y,-0.00770721
2136,DFEDTEN_C,DRNO_A,0.096274757
2137,DFEDTEN_C,DRNO_B,-0.031207482
2138,DFEDTEN_C,DRNO_C,-0.059998729
2139,DFEDTEN_C,DRNO_D,-0.049210015
2140,DFEDTEN_C,DHISP_A,-0.057765963
2141,DFEDTEN_C,DHISP_B,0.057765963
2142,DFEDTEN_C,DDIS_A,-0.070143162
2143,DFEDTEN_C,DDIS_B,0.070143162
2144,DFEDTEN_C,DAGEGRP_A,-0.338548857
2145,DFEDTEN_C,DAGEGRP_B,0.33854885718731986
2146,DFEDTEN_C,DSUPER_A,-0.170263668
2147,DFEDTEN_C,DSUPER_B,0.17026366786538558
2148,DFEDTEN_C,DFEDTEN_A,-0.462838716
2149,DFEDTEN_C,DFEDTEN_B,-0.506501494
2150,DFEDTEN_C,DFEDTEN_C,1
2151,DFEDTEN_C,DSEX_A,-0.080290657
2152,DFEDTEN_C,DSEX_B,0.080290657
2153,DFEDTEN_C,DMIL_A,-0.133916434
2154,DFEDTEN_C,DMIL_B,0.13391643425515043
2155,DFEDTEN_C,DLEAVING,-0.019089733
2156,DSEX_A,Q2,0.002689754
2157,DSEX_A,Q3,-0.01243561
2158,DSEX_A,Q4,-0.01073208
2159,DSEX_A,Q6,0.001254318
2160,DSEX_A,Q7,-0.022536483
2161,DSEX_A,Q46,0.012504701063288616
2162,DSEX_A,Q48,-0.000364002
2163,DSEX_A,Q49,0.00943473
2164,DSEX_A,Q50,0.019562830806687446
2165,DSEX_A,Q52,0.009021895
2166,DSEX_A,Q55,-0.028883118
2167,DSEX_A,Q56,-0.003404664
2168,DSEX_A,Q57,-0.025568902
2169,DSEX_A,Q59,-0.007523724
2170,DSEX_A,Q60,-0.035445489
2171,DSEX_A,Q71,0.047747113
2172,DSEX_A,Q72,0.040270813
2173,DSEX_A,Q85,-0.014444812
2174,DSEX_A,Q86,-0.009324759
2175,DSEX_A,Q87,-0.008283549
2176,DSEX_A,Q88,-0.007792106
2177,DSEX_A,Q89,-0.012639665
2178,DSEX_A,row_missing_percent,0.1834904695530286
2179,DSEX_A,Q84_1,-0.016125236
2180,DSEX_A,Q84_2,0.004789237
2181,DSEX_A,Q84_3,-0.00694535
2182,DSEX_A,Q84_4,-0.012258705
2183,DSEX_A,Q84_5,0.052310075329324024
2184,DSEX_A,Q84_Y,-0.024961295
2185,DSEX_A,DRNO_A,-0.185721411
2186,DSEX_A,DRNO_B,0.1808753514658245
2187,DSEX_A,DRNO_C,-0.030562134
2188,DSEX_A,DRNO_D,-0.014141124
2189,DSEX_A,DHISP_A,-0.038054577
2190,DSEX_A,DHISP_B,0.038054577038045816
2191,DSEX_A,DDIS_A,0.012791479489950066
2192,DSEX_A,DDIS_B,-0.012791479
2193,DSEX_A,DAGEGRP_A,-0.028690617
2194,DSEX_A,DAGEGRP_B,0.028690617291139912
2195,DSEX_A,DSUPER_A,-0.065703323
2196,DSEX_A,DSUPER_B,0.065703323
2197,DSEX_A,DFEDTEN_A,0.045097452375964034
2198,DSEX_A,DFEDTEN_B,0.032948189399974494
2199,DSEX_A,DFEDTEN_C,-0.080290657
2200,DSEX_A,DSEX_A,1
2201,DSEX_A,DSEX_B,-1
2202,DSEX_A,DMIL_A,0.22629811341071887
2203,DSEX_A,DMIL_B,-0.226298113
2204,DSEX_A,DLEAVING,0.031883127
2205,DSEX_B,Q2,-0.002689754
2206,DSEX_B,Q3,0.012435610202753212
2207,DSEX_B,Q4,0.010732079977552789
2208,DSEX_B,Q6,-0.001254318
2209,DSEX_B,Q7,0.022536483
2210,DSEX_B,Q46,-0.012504701
2211,DSEX_B,Q48,0.000364002
2212,DSEX_B,Q49,-0.00943473
2213,DSEX_B,Q50,-0.019562831
2214,DSEX_B,Q52,-0.009021895
2215,DSEX_B,Q55,0.028883117922651136
2216,DSEX_B,Q56,0.003404664
2217,DSEX_B,Q57,0.025568902
2218,DSEX_B,Q59,0.007523724
2219,DSEX_B,Q60,0.035445488952256354
2220,DSEX_B,Q71,-0.047747113
2221,DSEX_B,Q72,-0.040270813
2222,DSEX_B,Q85,0.014444812196272862
2223,DSEX_B,Q86,0.009324759
2224,DSEX_B,Q87,0.008283549
2225,DSEX_B,Q88,0.007792106
2226,DSEX_B,Q89,0.012639664806369353
2227,DSEX_B,row_missing_percent,-0.18349047
2228,DSEX_B,Q84_1,0.016125235868231856
2229,DSEX_B,Q84_2,-0.004789237
2230,DSEX_B,Q84_3,0.00694535
2231,DSEX_B,Q84_4,0.012258704793859716
2232,DSEX_B,Q84_5,-0.052310075
2233,DSEX_B,Q84_Y,0.024961295212729655
2234,DSEX_B,DRNO_A,0.18572141098338882
2235,DSEX_B,DRNO_B,-0.180875351
2236,DSEX_B,DRNO_C,0.030562134
2237,DSEX_B,DRNO_D,0.014141124
2238,DSEX_B,DHISP_A,0.038054577
2239,DSEX_B,DHISP_B,-0.038054577
2240,DSEX_B,DDIS_A,-0.012791479
2241,DSEX_B,DDIS_B,0.012791479489950014
2242,DSEX_B,DAGEGRP_A,0.028690617291139895
2243,DSEX_B,DAGEGRP_B,-0.028690617
2244,DSEX_B,DSUPER_A,0.065703323
2245,DSEX_B,DSUPER_B,-0.065703323
2246,DSEX_B,DFEDTEN_A,-0.045097452
2247,DSEX_B,DFEDTEN_B,-0.032948189
2248,DSEX_B,DFEDTEN_C,0.080290657
2249,DSEX_B,DSEX_A,-1
2250,DSEX_B,DSEX_B,1
2251,DSEX_B,DMIL_A,-0.226298113
2252,DSEX_B,DMIL_B,0.22629811341071873
2253,DSEX_B,DLEAVING,-0.031883127
2254,DMIL_A,Q2,-0.032493981
2255,DMIL_A,Q3,-0.017408535
2256,DMIL_A,Q4,-0.022775391
2257,DMIL_A,Q6,-0.025427178
2258,DMIL_A,Q7,-0.048126268
2259,DMIL_A,Q46,-0.016871315
2260,DMIL_A,Q48,-0.022866197
2261,DMIL_A,Q49,-0.018187413
2262,DMIL_A,Q50,-0.010822959
2263,DMIL_A,Q52,-0.003353925
2264,DMIL_A,Q55,-0.02656664
2265,DMIL_A,Q56,-0.030845221
2266,DMIL_A,Q57,-0.00830727
2267,DMIL_A,Q59,-0.008245214
2268,DMIL_A,Q60,-0.0303969
2269,DMIL_A,Q71,0.004816033
2270,DMIL_A,Q72,-0.000253722
2271,DMIL_A,Q85,0.009930911
2272,DMIL_A,Q86,-0.009362284
2273,DMIL_A,Q87,-0.02709931
2274,DMIL_A,Q88,-0.038336371
2275,DMIL_A,Q89,-0.030835053
2276,DMIL_A,row_missing_percent,0.063466152
2277,DMIL_A,Q84_1,-0.002650101
2278,DMIL_A,Q84_2,0.024012952
2279,DMIL_A,Q84_3,0.028551709
2280,DMIL_A,Q84_4,0.034480052
2281,DMIL_A,Q84_5,0.041768088
2282,DMIL_A,Q84_Y,-0.088718282
2283,DMIL_A,DRNO_A,0.054882006658581395
2284,DMIL_A,DRNO_B,0.009760492
2285,DMIL_A,DRNO_C,-0.115709764
2286,DMIL_A,DRNO_D,0.012172602092838722
2287,DMIL_A,DHISP_A,0.041783479
2288,DMIL_A,DHISP_B,-0.041783479
2289,DMIL_A,DDIS_A,0.3111092789480077
2290,DMIL_A,DDIS_B,-0.311109279
2291,DMIL_A,DAGEGRP_A,-0.120021568
2292,DMIL_A,DAGEGRP_B,0.12002156814057299
2293,DMIL_A,DSUPER_A,0.034776981
2294,DMIL_A,DSUPER_B,-0.034776981
2295,DMIL_A,DFEDTEN_A,0.1000478289460256
2296,DMIL_A,DFEDTEN_B,0.030802112841752237
2297,DMIL_A,DFEDTEN_C,-0.133916434
2298,DMIL_A,DSEX_A,0.22629811341071887
2299,DMIL_A,DSEX_B,-0.226298113
2300,DMIL_A,DMIL_A,1
2301,DMIL_A,DMIL_B,-1
2302,DMIL_A,DLEAVING,0.030233085694406924
2303,DMIL_B,Q2,0.032493981
2304,DMIL_B,Q3,0.017408534866680647
2305,DMIL_B,Q4,0.022775391020672494
2306,DMIL_B,Q6,0.025427177783304136
2307,DMIL_B,Q7,0.048126268
2308,DMIL_B,Q46,0.016871315216843003
2309,DMIL_B,Q48,0.022866197
2310,DMIL_B,Q49,0.018187413305895996
2311,DMIL_B,Q50,0.010822959419646628
2312,DMIL_B,Q52,0.003353925
2313,DMIL_B,Q55,0.026566640300875695
2314,DMIL_B,Q56,0.030845221
2315,DMIL_B,Q57,0.00830727
2316,DMIL_B,Q59,0.008245214
2317,DMIL_B,Q60,0.030396899952377387
2318,DMIL_B,Q71,-0.004816033
2319,DMIL_B,Q72,0.000253722
2320,DMIL_B,Q85,-0.009930911
2321,DMIL_B,Q86,0.009362284
2322,DMIL_B,Q87,0.027099309550530845
2323,DMIL_B,Q88,0.038336371
2324,DMIL_B,Q89,0.030835053296754344
2325,DMIL_B,row_missing_percent,-0.063466152
2326,DMIL_B,Q84_1,0.002650101
2327,DMIL_B,Q84_2,-0.024012952
2328,DMIL_B,Q84_3,-0.028551709
2329,DMIL_B,Q84_4,-0.034480052
2330,DMIL_B,Q84_5,-0.041768088
2331,DMIL_B,Q84_Y,0.088718282
2332,DMIL_B,DRNO_A,-0.054882007
2333,DMIL_B,DRNO_B,-0.009760492
2334,DMIL_B,DRNO_C,0.11570976393110861
2335,DMIL_B,DRNO_D,-0.012172602
2336,DMIL_B,DHISP_A,-0.041783479
2337,DMIL_B,DHISP_B,0.041783479
2338,DMIL_B,DDIS_A,-0.311109279
2339,DMIL_B,DDIS_B,0.3111092789480076
2340,DMIL_B,DAGEGRP_A,0.12002156814057266
2341,DMIL_B,DAGEGRP_B,-0.120021568
2342,DMIL_B,DSUPER_A,-0.034776981
2343,DMIL_B,DSUPER_B,0.034776981
2344,DMIL_B,DFEDTEN_A,-0.100047829
2345,DMIL_B,DFEDTEN_B,-0.030802113
2346,DMIL_B,DFEDTEN_C,0.13391643425515043
2347,DMIL_B,DSEX_A,-0.226298113
2348,DMIL_B,DSEX_B,0.22629811341071873
2349,DMIL_B,DMIL_A,-1
2350,DMIL_B,DMIL_B,1
2351,DMIL_B,DLEAVING,-0.030233086
2352,DLEAVING,Q2,-0.357077877
2353,DLEAVING,Q3,-0.340007915
2354,DLEAVING,Q4,-0.290711402
2355,DLEAVING,Q6,-0.400639029
2356,DLEAVING,Q7,-0.271428873
2357,DLEAVING,Q46,-0.325502332
2358,DLEAVING,Q48,-0.306517077
2359,DLEAVING,Q49,-0.294483556
2360,DLEAVING,Q50,-0.316642054
2361,DLEAVING,Q52,-0.311848428
2362,DLEAVING,Q55,-0.352797837
2363,DLEAVING,Q56,-0.334131907
2364,DLEAVING,Q57,-0.323918185
2365,DLEAVING,Q59,-0.348301747
2366,DLEAVING,Q60,-0.342286319
2367,DLEAVING,Q71,-0.272878923
2368,DLEAVING,Q72,-0.268631216
2369,DLEAVING,Q85,-0.380559757
2370,DLEAVING,Q86,-0.351791249
2371,DLEAVING,Q87,-0.370172233
2372,DLEAVING,Q88,-0.257880786
2373,DLEAVING,Q89,-0.140872068
2374,DLEAVING,row_missing_percent,0.072480794
2375,DLEAVING,Q84_1,0.15925609854516198
2376,DLEAVING,Q84_2,0.1056200062610713
2377,DLEAVING,Q84_3,0.10710861671578571
2378,DLEAVING,Q84_4,-0.005309546
2379,DLEAVING,Q84_5,-0.147231109
2380,DLEAVING,Q84_Y,-0.023096664
2381,DLEAVING,DRNO_A,-0.008096684
2382,DLEAVING,DRNO_B,0.008563023
2383,DLEAVING,DRNO_C,-0.024617739
2384,DLEAVING,DRNO_D,0.029183536366723162
2385,DLEAVING,DHISP_A,0.025072586070894468
2386,DLEAVING,DHISP_B,-0.025072586
2387,DLEAVING,DDIS_A,0.065647159
2388,DLEAVING,DDIS_B,-0.065647159
2389,DLEAVING,DAGEGRP_A,0.015887619326737757
2390,DLEAVING,DAGEGRP_B,-0.015887619
2391,DLEAVING,DSUPER_A,0.024205566555294093
2392,DLEAVING,DSUPER_B,-0.024205567
2393,DLEAVING,DFEDTEN_A,-0.002736867
2394,DLEAVING,DFEDTEN_B,0.020925341
2395,DLEAVING,DFEDTEN_C,-0.019089733
2396,DLEAVING,DSEX_A,0.031883127
2397,DLEAVING,DSEX_B,-0.031883127
2398,DLEAVING,DMIL_A,0.030233085694406924
2399,DLEAVING,DMIL_B,-0.030233086
2400,DLEAVING,DLEAVING,1
